lvl,Column 1,Column 2,Column 3,Column 4
48,Aluminum,2014-06-17 00:00:00,0,-113
48,Aluminum,2014-06-18 00:00:00,0,-781
48,Aluminum,2014-06-21 00:00:00,0,-390
48,Aluminum,2014-06-22 00:00:00,0,-390
48,Aluminum,2014-06-23 00:00:00,0,-781
48,Aluminum,2014-06-24 00:00:00,0,-431
48,Aluminum,2014-06-25 00:00:00,0,-71
48,Aluminum,2014-06-28 00:00:00,0,-113
48,Aluminum,2014-06-29 00:00:00,0,-545
48,Aluminum,2014-06-30 00:00:00,0,-884
48,Aluminum,2014-07-01 00:00:00,0,-236
48,Aluminum,2014-07-02 00:00:00,0,-966
48,Aluminum,2014-07-05 00:00:00,0,-740
48,Aluminum,2014-07-06 00:00:00,0,-699
48,Aluminum,2014-07-07 00:00:00,0,-627
48,Aluminum,2014-07-08 00:00:00,0,-740
48,Aluminum,2014-07-09 00:00:00,0,-20
48,Aluminum,2014-07-12 00:00:00,0,-380
48,Aluminum,2014-07-13 00:00:00,0,-473
48,Aluminum,2014-07-14 00:00:00,0,-781
48,Aluminum,2014-07-15 00:00:00,0,-143
48,Aluminum,2014-07-16 00:00:00,0,-473
48,Aluminum,2014-07-19 00:00:00,0,-493
48,Aluminum,2014-07-20 00:00:00,0,-966
48,Aluminum,2014-07-21 00:00:00,0,-10
48,Aluminum,2014-07-22 00:00:00,0,-359
48,Aluminum,2014-07-23 00:00:00,0,-524
48,Aluminum,2014-07-26 00:00:00,0,-935
48,Aluminum,2014-07-27 00:00:00,0,-493
48,Aluminum,2014-07-28 00:00:00,0,-740
48,Aluminum,2014-07-29 00:00:00,0,-565
48,Aluminum,2014-07-30 00:00:00,0,-493
48,Aluminum,2014-08-02 00:00:00,0,-41
48,Aluminum,2014-08-03 00:00:00,0,-843
48,Aluminum,2014-08-04 00:00:00,0,-257
48,Aluminum,2014-08-05 00:00:00,0,-318
48,Aluminum,2014-08-06 00:00:00,0,-195
48,Aluminum,2014-08-09 00:00:00,0,-390
48,Aluminum,2014-08-10 00:00:00,0,-688
48,Aluminum,2014-08-11 00:00:00,0,-329
48,Aluminum,2014-08-12 00:00:00,0,-781
48,Aluminum,2014-08-13 00:00:00,0,-966
48,Aluminum,2014-08-16 00:00:00,0,-565
48,Aluminum,2014-08-17 00:00:00,0,-113
48,Aluminum,2014-08-18 00:00:00,0,-791
48,Aluminum,2014-08-19 00:00:00,0,-164
48,Aluminum,2014-08-20 00:00:00,0,-154
48,Aluminum,2014-08-23 00:00:00,615,0
48,Aluminum,2014-08-24 00:00:00,420,0
48,Aluminum,2014-08-25 00:00:00,256,0
48,Aluminum,2014-08-26 00:00:00,174,0
48,Aluminum,2014-08-27 00:00:00,0,-350
48,Aluminum,2014-08-30 00:00:00,0,-678
48,Aluminum,2014-08-31 00:00:00,0,-791
48,Aluminum,2014-09-01 00:00:00,0,-257
48,Aluminum,2014-09-02 00:00:00,0,-30
48,Aluminum,2014-09-03 00:00:00,0,-606
48,Aluminum,2014-09-06 00:00:00,0,-812
48,Aluminum,2014-09-07 00:00:00,0,-668
48,Aluminum,2014-09-08 00:00:00,0,-277
48,Aluminum,2014-09-09 00:00:00,0,-473
48,Aluminum,2014-09-10 00:00:00,0,-123
48,Aluminum,2014-09-13 00:00:00,0,-267
48,Aluminum,2014-09-14 00:00:00,0,-246
48,Aluminum,2014-09-15 00:00:00,0,-956
48,Aluminum,2014-09-16 00:00:00,0,-750
48,Aluminum,2014-09-17 00:00:00,0,-380
48,Aluminum,2014-09-20 00:00:00,0,-874
48,Aluminum,2014-09-21 00:00:00,0,-658
48,Aluminum,2014-09-22 00:00:00,0,-863
48,Aluminum,2014-09-23 00:00:00,0,-359
48,Aluminum,2014-09-24 00:00:00,0,-904
48,Aluminum,2014-09-27 00:00:00,0,-421
48,Aluminum,2014-09-28 00:00:00,0,-503
48,Aluminum,2014-09-29 00:00:00,0,-709
48,Aluminum,2014-09-30 00:00:00,0,-300
48,Aluminum,2014-10-01 00:00:00,0,-987
48,Aluminum,2014-10-04 00:00:00,0,-668
48,Aluminum,2014-10-05 00:00:00,0,-1018
48,Aluminum,2014-10-06 00:00:00,0,-802
48,Aluminum,2014-10-07 00:00:00,0,-545
48,Aluminum,2014-10-08 00:00:00,0,-740
48,Aluminum,2014-10-11 00:00:00,0,-329
48,Aluminum,2014-10-12 00:00:00,0,-1018
48,Aluminum,2014-10-13 00:00:00,0,-1018
48,Aluminum,2014-10-14 00:00:00,0,-586
48,Aluminum,2014-10-15 00:00:00,0,-370
48,Aluminum,2014-10-18 00:00:00,0,-843
48,Aluminum,2014-10-19 00:00:00,0,-349
48,Aluminum,2014-10-20 00:00:00,0,-318
48,Aluminum,2014-10-21 00:00:00,0,-473
48,Aluminum,2014-10-22 00:00:00,0,-123
48,Aluminum,2014-10-25 00:00:00,0,-462
48,Aluminum,2014-10-26 00:00:00,0,-904
48,Aluminum,2014-10-27 00:00:00,0,-82
48,Aluminum,2014-10-28 00:00:00,0,-894
48,Aluminum,2014-10-29 00:00:00,0,-966
48,Aluminum,2014-11-01 00:00:00,0,-596
48,Aluminum,2014-11-02 00:00:00,0,-51
48,Aluminum,2014-11-03 00:00:00,0,-41
48,Aluminum,2014-11-04 00:00:00,0,-987
48,Aluminum,2014-11-05 00:00:00,0,-771
48,Aluminum,2014-11-08 00:00:00,0,-545
48,Aluminum,2014-11-09 00:00:00,0,-606
48,Aluminum,2014-11-10 00:00:00,0,-678
48,Aluminum,2014-11-11 00:00:00,0,-174
48,Aluminum,2014-11-12 00:00:00,0,-946
48,Aluminum,2014-11-15 00:00:00,0,-164
48,Aluminum,2014-11-16 00:00:00,0,-647
48,Aluminum,2014-11-17 00:00:00,0,-174
48,Aluminum,2014-11-18 00:00:00,0,-781
48,Aluminum,2014-11-19 00:00:00,0,-226
48,Aluminum,2014-11-22 00:00:00,0,-699
48,Aluminum,2014-11-23 00:00:00,0,-493
48,Aluminum,2014-11-24 00:00:00,0,-82
48,Aluminum,2014-11-25 00:00:00,0,-226
48,Aluminum,2014-11-26 00:00:00,0,-586
48,Aluminum,2014-11-29 00:00:00,0,-257
48,Aluminum,2014-11-30 00:00:00,0,-832
48,Aluminum,2014-12-01 00:00:00,0,-565
48,Aluminum,2014-12-02 00:00:00,0,-647
48,Aluminum,2014-12-03 00:00:00,0,-298
48,Aluminum,2014-12-06 00:00:00,0,-771
48,Aluminum,2014-12-07 00:00:00,0,-287
48,Aluminum,2014-12-08 00:00:00,0,-30
48,Aluminum,2014-12-09 00:00:00,0,-874
48,Aluminum,2014-12-10 00:00:00,0,-143
48,Aluminum,2014-12-13 00:00:00,0,-123
48,Aluminum,2014-12-14 00:00:00,0,-699
48,Aluminum,2014-12-15 00:00:00,0,-894
48,Aluminum,2014-12-16 00:00:00,0,-545
48,Aluminum,2014-12-17 00:00:00,0,-287
48,Aluminum,2014-12-20 00:00:00,0,-195
48,Aluminum,2014-12-21 00:00:00,0,-401
48,Aluminum,2014-12-22 00:00:00,0,-709
48,Aluminum,2014-12-23 00:00:00,0,-874
48,Aluminum,2014-12-24 00:00:00,0,-329
48,Aluminum,2014-12-27 00:00:00,0,-473
48,Aluminum,2014-12-28 00:00:00,0,-390
48,Aluminum,2014-12-29 00:00:00,0,-596
48,Aluminum,2014-12-30 00:00:00,0,-257
48,Aluminum,2014-12-31 00:00:00,0,-442
48,Aluminum,2015-01-03 00:00:00,0,-647
48,Aluminum,2015-01-04 00:00:00,0,-709
48,Aluminum,2015-01-05 00:00:00,0,-442
48,Aluminum,2015-01-06 00:00:00,0,-51
48,Aluminum,2015-01-07 00:00:00,0,-575
48,Aluminum,2015-01-10 00:00:00,0,-678
48,Aluminum,2015-01-11 00:00:00,0,-935
48,Aluminum,2015-01-12 00:00:00,0,-154
48,Aluminum,2015-01-13 00:00:00,0,-647
48,Aluminum,2015-01-14 00:00:00,0,-760
48,Aluminum,2015-01-17 00:00:00,0,-195
48,Aluminum,2015-01-18 00:00:00,0,-884
48,Aluminum,2015-01-19 00:00:00,0,-956
48,Aluminum,2015-01-20 00:00:00,0,-41
48,Aluminum,2015-01-21 00:00:00,0,-329
48,Aluminum,2015-01-24 00:00:00,0,-390
48,Aluminum,2015-01-25 00:00:00,0,-493
48,Aluminum,2015-01-26 00:00:00,0,-359
48,Aluminum,2015-01-27 00:00:00,0,-946
48,Aluminum,2015-01-28 00:00:00,0,-874
48,Aluminum,2015-01-31 00:00:00,0,-863
48,Aluminum,2015-02-01 00:00:00,0,-904
48,Aluminum,2015-02-02 00:00:00,0,-493
48,Aluminum,2015-02-03 00:00:00,0,-473
48,Aluminum,2015-02-04 00:00:00,0,-246
48,Aluminum,2015-02-07 00:00:00,0,-678
48,Aluminum,2015-02-08 00:00:00,0,-82
48,Aluminum,2015-02-09 00:00:00,0,-154
48,Aluminum,2015-02-10 00:00:00,0,-781
48,Aluminum,2015-02-11 00:00:00,0,-812
48,Aluminum,2015-02-14 00:00:00,0,-946
48,Aluminum,2015-02-15 00:00:00,0,-688
48,Aluminum,2015-02-16 00:00:00,0,-709
48,Aluminum,2015-02-17 00:00:00,0,-452
48,Aluminum,2015-02-18 00:00:00,0,-257
48,Aluminum,2015-02-21 00:00:00,0,-61
48,Aluminum,2015-02-22 00:00:00,0,-329
48,Aluminum,2015-02-23 00:00:00,0,-30
48,Aluminum,2015-02-24 00:00:00,0,-802
48,Aluminum,2015-02-25 00:00:00,0,-915
48,Aluminum,2015-02-28 00:00:00,0,-329
48,Aluminum,2015-03-01 00:00:00,0,-791
48,Aluminum,2015-03-02 00:00:00,0,-452
48,Aluminum,2015-03-03 00:00:00,0,-390
48,Aluminum,2015-03-04 00:00:00,0,-997
48,Aluminum,2015-03-07 00:00:00,0,-915
48,Aluminum,2015-03-08 00:00:00,0,-915
48,Aluminum,2015-03-09 00:00:00,0,-946
48,Aluminum,2015-03-10 00:00:00,0,-884
48,Aluminum,2015-03-11 00:00:00,0,-791
48,Aluminum,2015-03-14 00:00:00,0,-329
48,Aluminum,2015-03-15 00:00:00,0,-771
48,Aluminum,2015-03-16 00:00:00,0,-267
48,Aluminum,2015-03-17 00:00:00,0,-185
48,Aluminum,2015-03-18 00:00:00,0,-277
48,Aluminum,2015-03-21 00:00:00,0,-226
48,Aluminum,2015-03-22 00:00:00,0,-946
48,Aluminum,2015-03-23 00:00:00,0,-113
48,Aluminum,2015-03-24 00:00:00,0,-740
48,Aluminum,2015-03-25 00:00:00,0,-534
48,Aluminum,2015-03-28 00:00:00,0,-647
48,Aluminum,2015-03-29 00:00:00,0,-812
48,Aluminum,2015-03-30 00:00:00,0,-329
48,Aluminum,2015-03-31 00:00:00,0,-781
48,Aluminum,2015-04-01 00:00:00,0,-380
48,Aluminum,2015-04-04 00:00:00,0,-164
48,Aluminum,2015-04-05 00:00:00,0,-915
48,Aluminum,2015-04-06 00:00:00,0,-195
48,Aluminum,2015-04-07 00:00:00,0,-462
48,Aluminum,2015-04-08 00:00:00,0,-863
48,Aluminum,2015-04-11 00:00:00,0,-946
48,Aluminum,2015-04-12 00:00:00,0,-41
48,Aluminum,2015-04-13 00:00:00,0,-226
48,Aluminum,2015-04-14 00:00:00,0,-997
48,Aluminum,2015-04-15 00:00:00,0,-154
48,Aluminum,2015-04-18 00:00:00,0,-812
48,Aluminum,2015-04-19 00:00:00,0,-298
48,Aluminum,2015-04-20 00:00:00,0,-596
48,Aluminum,2015-04-21 00:00:00,0,-380
48,Aluminum,2015-04-22 00:00:00,0,-915
48,Aluminum,2015-04-25 00:00:00,0,-277
48,Aluminum,2015-04-26 00:00:00,0,-51
48,Aluminum,2015-04-27 00:00:00,0,-1007
48,Aluminum,2015-04-28 00:00:00,0,-678
48,Aluminum,2015-04-29 00:00:00,0,-884
48,Aluminum,2015-05-02 00:00:00,0,-658
48,Aluminum,2015-05-03 00:00:00,0,-586
48,Aluminum,2015-05-04 00:00:00,0,-976
48,Aluminum,2015-05-05 00:00:00,0,-483
48,Aluminum,2015-05-06 00:00:00,0,-442
48,Aluminum,2015-05-09 00:00:00,0,-781
48,Aluminum,2015-05-10 00:00:00,0,-832
48,Aluminum,2015-05-11 00:00:00,0,-575
48,Aluminum,2015-05-12 00:00:00,0,-442
48,Aluminum,2015-05-13 00:00:00,0,-41
48,Aluminum,2015-05-16 00:00:00,0,-668
48,Aluminum,2015-05-17 00:00:00,0,-61
48,Aluminum,2015-05-18 00:00:00,0,-647
48,Aluminum,2015-05-19 00:00:00,0,-534
48,Aluminum,2015-05-20 00:00:00,0,-71
48,Aluminum,2015-05-23 00:00:00,0,-884
48,Aluminum,2015-05-24 00:00:00,0,-884
48,Aluminum,2015-05-25 00:00:00,0,-997
48,Aluminum,2015-05-26 00:00:00,0,-688
48,Aluminum,2015-05-27 00:00:00,0,-236
48,Aluminum,2015-05-30 00:00:00,0,-164
48,Aluminum,2015-05-31 00:00:00,0,-174
48,Aluminum,2015-06-01 00:00:00,0,-894
48,Aluminum,2015-06-02 00:00:00,0,-442
48,Aluminum,2015-06-03 00:00:00,0,-195
48,Aluminum,2015-06-06 00:00:00,0,-257
48,Aluminum,2015-06-07 00:00:00,0,-493
48,Aluminum,2015-06-08 00:00:00,0,-41
48,Aluminum,2015-06-09 00:00:00,0,-10
48,Aluminum,2015-06-10 00:00:00,0,-164
48,Aluminum,2015-06-13 00:00:00,0,-647
48,Aluminum,2015-06-14 00:00:00,0,-730
48,Aluminum,2015-06-15 00:00:00,0,-503
48,Aluminum,2015-06-16 00:00:00,0,-390
48,Aluminum,2015-06-17 00:00:00,0,-658
48,Aluminum,2015-06-20 00:00:00,0,-185
48,Aluminum,2015-06-21 00:00:00,0,-349
48,Aluminum,2015-06-22 00:00:00,0,-30
48,Aluminum,2015-06-23 00:00:00,0,-935
48,Aluminum,2015-06-24 00:00:00,0,-997
48,Aluminum,2015-06-27 00:00:00,0,-935
48,Aluminum,2015-06-28 00:00:00,0,-257
48,Aluminum,2015-06-29 00:00:00,0,-226
48,Aluminum,2015-06-30 00:00:00,0,-431
48,Aluminum,2015-07-01 00:00:00,0,-41
48,Aluminum,2015-07-04 00:00:00,0,-832
48,Aluminum,2015-07-05 00:00:00,0,-1018
48,Aluminum,2015-07-06 00:00:00,0,-1007
48,Aluminum,2015-07-07 00:00:00,0,-82
48,Aluminum,2015-07-08 00:00:00,0,-51
48,Aluminum,2015-07-11 00:00:00,0,-442
48,Aluminum,2015-07-12 00:00:00,0,-904
48,Aluminum,2015-07-13 00:00:00,0,-462
48,Aluminum,2015-07-14 00:00:00,0,-956
48,Aluminum,2015-07-15 00:00:00,0,-647
48,Aluminum,2015-07-18 00:00:00,0,-1018
48,Aluminum,2015-07-19 00:00:00,0,-483
48,Aluminum,2015-07-20 00:00:00,0,-915
48,Aluminum,2015-07-21 00:00:00,1776,0
48,Aluminum,2015-07-22 00:00:00,1303,0
48,Aluminum,2015-07-25 00:00:00,205,0
48,Aluminum,2015-07-26 00:00:00,0,-360
48,Aluminum,2015-07-27 00:00:00,0,-493
48,Aluminum,2015-07-28 00:00:00,0,-699
48,Aluminum,2015-07-29 00:00:00,0,-781
48,Aluminum,2015-08-01 00:00:00,0,-863
48,Aluminum,2015-08-02 00:00:00,0,-678
48,Aluminum,2015-08-03 00:00:00,0,-565
48,Aluminum,2015-08-04 00:00:00,0,-802
48,Aluminum,2015-08-05 00:00:00,0,-462
48,Aluminum,2015-08-08 00:00:00,0,-843
48,Aluminum,2015-08-09 00:00:00,0,-473
48,Aluminum,2015-08-10 00:00:00,0,-452
48,Aluminum,2015-08-11 00:00:00,0,-246
48,Aluminum,2015-08-12 00:00:00,0,-318
48,Aluminum,2015-08-15 00:00:00,0,-349
48,Aluminum,2015-08-16 00:00:00,0,-195
48,Aluminum,2015-08-17 00:00:00,0,-195
48,Aluminum,2015-08-18 00:00:00,0,-596
48,Aluminum,2015-08-19 00:00:00,0,-113
48,Aluminum,2015-08-22 00:00:00,0,-524
48,Aluminum,2015-08-23 00:00:00,0,-174
48,Aluminum,2015-08-24 00:00:00,0,-431
48,Aluminum,2015-08-25 00:00:00,0,-174
48,Aluminum,2015-08-26 00:00:00,0,-688
48,Aluminum,2015-08-29 00:00:00,0,-545
48,Aluminum,2015-08-30 00:00:00,0,-51
48,Aluminum,2015-08-31 00:00:00,0,-113
48,Aluminum,2015-09-01 00:00:00,0,-174
48,Aluminum,2015-09-02 00:00:00,0,-843
48,Aluminum,2015-09-05 00:00:00,0,-164
48,Aluminum,2015-09-06 00:00:00,0,-647
48,Aluminum,2015-09-07 00:00:00,0,-709
48,Aluminum,2015-09-08 00:00:00,0,-390
48,Aluminum,2015-09-09 00:00:00,0,-318
48,Aluminum,2015-09-12 00:00:00,0,-174
48,Aluminum,2015-09-13 00:00:00,0,-215
48,Aluminum,2015-09-14 00:00:00,0,-61
48,Aluminum,2015-09-15 00:00:00,0,-226
48,Aluminum,2015-09-16 00:00:00,0,-627
48,Aluminum,2015-09-19 00:00:00,0,-575
48,Aluminum,2015-09-20 00:00:00,0,-92
48,Aluminum,2015-09-21 00:00:00,0,-997
48,Aluminum,2015-09-22 00:00:00,0,-267
48,Aluminum,2015-09-23 00:00:00,0,-781
48,Aluminum,2015-09-26 00:00:00,0,-298
48,Aluminum,2015-09-27 00:00:00,0,-904
48,Aluminum,2015-09-28 00:00:00,0,-606
48,Aluminum,2015-09-29 00:00:00,0,-812
48,Aluminum,2015-09-30 00:00:00,0,-113
48,Aluminum,2015-10-03 00:00:00,0,-915
48,Aluminum,2015-10-04 00:00:00,0,-946
48,Aluminum,2015-10-05 00:00:00,0,-164
48,Aluminum,2015-10-06 00:00:00,0,-565
48,Aluminum,2015-10-07 00:00:00,0,-524
48,Aluminum,2015-10-10 00:00:00,0,-226
48,Aluminum,2015-10-11 00:00:00,0,-442
48,Aluminum,2015-10-12 00:00:00,0,-802
48,Aluminum,2015-10-13 00:00:00,0,-565
48,Aluminum,2015-10-14 00:00:00,0,-863
48,Aluminum,2015-10-17 00:00:00,0,-730
48,Aluminum,2015-10-18 00:00:00,0,-236
48,Aluminum,2015-10-19 00:00:00,0,-730
48,Aluminum,2015-10-20 00:00:00,0,-30
48,Aluminum,2015-10-21 00:00:00,0,-380
48,Aluminum,2015-10-24 00:00:00,0,-668
48,Aluminum,2015-10-25 00:00:00,0,-452
48,Aluminum,2015-10-26 00:00:00,0,-277
48,Aluminum,2015-10-27 00:00:00,0,-349
48,Aluminum,2015-10-28 00:00:00,0,-277
48,Aluminum,2015-10-31 00:00:00,0,-781
48,Aluminum,2015-11-01 00:00:00,0,-904
48,Aluminum,2015-11-02 00:00:00,0,-226
48,Aluminum,2015-11-03 00:00:00,0,-884
48,Aluminum,2015-11-04 00:00:00,0,-401
48,Aluminum,2015-11-07 00:00:00,0,-390
48,Aluminum,2015-11-08 00:00:00,0,-359
48,Aluminum,2015-11-09 00:00:00,0,-246
48,Aluminum,2015-11-10 00:00:00,0,-956
48,Aluminum,2015-11-11 00:00:00,0,-606
48,Aluminum,2015-11-14 00:00:00,0,-51
48,Aluminum,2015-11-15 00:00:00,0,-349
48,Aluminum,2015-11-16 00:00:00,0,-226
48,Aluminum,2015-11-17 00:00:00,0,-246
48,Aluminum,2015-11-18 00:00:00,0,-483
48,Aluminum,2015-11-21 00:00:00,0,-215
48,Aluminum,2015-11-22 00:00:00,0,-904
48,Aluminum,2015-11-23 00:00:00,0,-586
48,Aluminum,2015-11-24 00:00:00,0,-596
48,Aluminum,2015-11-25 00:00:00,0,-987
48,Aluminum,2015-11-28 00:00:00,0,-771
48,Aluminum,2015-11-29 00:00:00,0,-976
48,Aluminum,2015-11-30 00:00:00,0,-894
48,Aluminum,2015-12-01 00:00:00,0,-401
48,Aluminum,2015-12-02 00:00:00,0,-359
48,Aluminum,2015-12-05 00:00:00,0,-318
48,Aluminum,2015-12-06 00:00:00,0,-442
48,Aluminum,2015-12-07 00:00:00,0,-359
48,Aluminum,2015-12-08 00:00:00,0,-236
48,Aluminum,2015-12-09 00:00:00,0,-1007
48,Aluminum,2015-12-12 00:00:00,0,-493
48,Aluminum,2015-12-13 00:00:00,0,-185
48,Aluminum,2015-12-14 00:00:00,0,-678
48,Aluminum,2015-12-15 00:00:00,0,-20
48,Aluminum,2015-12-16 00:00:00,0,-92
48,Aluminum,2015-12-19 00:00:00,0,-473
48,Aluminum,2015-12-20 00:00:00,0,-452
48,Aluminum,2015-12-21 00:00:00,0,-380
48,Aluminum,2015-12-22 00:00:00,0,-668
48,Aluminum,2015-12-23 00:00:00,0,-812
48,Aluminum,2015-12-26 00:00:00,0,-318
48,Aluminum,2015-12-27 00:00:00,0,-781
48,Aluminum,2015-12-28 00:00:00,0,-246
48,Aluminum,2015-12-29 00:00:00,0,-935
48,Aluminum,2015-12-30 00:00:00,0,-760
49,Aluminum,2013-01-01 00:00:00,4551,0
49,Aluminum,2013-01-02 00:00:00,4192,0
49,Aluminum,2013-01-03 00:00:00,3956,0
49,Aluminum,2013-01-06 00:00:00,2210,0
49,Aluminum,2013-01-07 00:00:00,1686,0
49,Aluminum,2013-01-08 00:00:00,1388,0
49,Aluminum,2013-01-09 00:00:00,926,0
49,Aluminum,2013-01-10 00:00:00,361,0
49,Aluminum,2013-01-13 00:00:00,0,-647
49,Aluminum,2013-01-14 00:00:00,1553,0
49,Aluminum,2013-01-15 00:00:00,3656,0
49,Aluminum,2013-01-16 00:00:00,2793,0
49,Aluminum,2013-01-17 00:00:00,2464,0
49,Aluminum,2013-01-20 00:00:00,1488,0
49,Aluminum,2013-01-21 00:00:00,3724,0
49,Aluminum,2013-01-22 00:00:00,2727,0
49,Aluminum,2013-01-23 00:00:00,2645,0
49,Aluminum,2013-01-24 00:00:00,2255,0
49,Aluminum,2013-01-27 00:00:00,830,0
49,Aluminum,2013-01-28 00:00:00,0,-13
49,Aluminum,2013-01-29 00:00:00,0,-452
49,Aluminum,2013-01-30 00:00:00,0,-658
49,Aluminum,2013-01-31 00:00:00,0,-709
49,Aluminum,2013-02-03 00:00:00,0,-832
49,Aluminum,2013-02-04 00:00:00,0,-185
49,Aluminum,2013-02-05 00:00:00,0,-442
49,Aluminum,2013-02-06 00:00:00,0,-1018
49,Aluminum,2013-02-07 00:00:00,0,-215
49,Aluminum,2013-02-10 00:00:00,0,-236
49,Aluminum,2013-02-11 00:00:00,0,-483
49,Aluminum,2013-02-12 00:00:00,0,-863
49,Aluminum,2013-02-13 00:00:00,0,-534
49,Aluminum,2013-02-14 00:00:00,0,-586
49,Aluminum,2013-02-17 00:00:00,0,-359
49,Aluminum,2013-02-18 00:00:00,0,-20
49,Aluminum,2013-02-19 00:00:00,0,-904
49,Aluminum,2013-02-20 00:00:00,0,-863
49,Aluminum,2013-02-21 00:00:00,0,-1018
49,Aluminum,2013-02-24 00:00:00,0,-431
49,Aluminum,2013-02-25 00:00:00,0,-143
49,Aluminum,2013-02-26 00:00:00,2011,0
49,Aluminum,2013-02-27 00:00:00,3145,0
49,Aluminum,2013-02-28 00:00:00,2960,0
49,Aluminum,2013-03-03 00:00:00,1686,0
49,Aluminum,2013-03-04 00:00:00,710,0
49,Aluminum,2013-03-05 00:00:00,0,-205
49,Aluminum,2013-03-06 00:00:00,0,-750
49,Aluminum,2013-03-07 00:00:00,0,-904
49,Aluminum,2013-03-10 00:00:00,0,-647
49,Aluminum,2013-03-11 00:00:00,0,-267
49,Aluminum,2013-03-12 00:00:00,0,-575
49,Aluminum,2013-03-13 00:00:00,0,-195
49,Aluminum,2013-03-14 00:00:00,0,-401
49,Aluminum,2013-03-17 00:00:00,0,-627
49,Aluminum,2013-03-18 00:00:00,0,-863
49,Aluminum,2013-03-19 00:00:00,0,-791
49,Aluminum,2013-03-20 00:00:00,0,-92
49,Aluminum,2013-03-21 00:00:00,0,-493
49,Aluminum,2013-03-24 00:00:00,0,-174
49,Aluminum,2013-03-25 00:00:00,0,-750
49,Aluminum,2013-03-26 00:00:00,0,-730
49,Aluminum,2013-03-27 00:00:00,0,-709
49,Aluminum,2013-03-28 00:00:00,0,-329
49,Aluminum,2013-03-31 00:00:00,0,-781
49,Aluminum,2013-04-01 00:00:00,0,-915
49,Aluminum,2013-04-02 00:00:00,0,-20
49,Aluminum,2013-04-03 00:00:00,0,-298
49,Aluminum,2013-04-04 00:00:00,173,0
49,Aluminum,2013-04-07 00:00:00,1687,0
49,Aluminum,2013-04-08 00:00:00,741,0
49,Aluminum,2013-04-09 00:00:00,628,0
49,Aluminum,2013-04-10 00:00:00,73,0
49,Aluminum,2013-04-11 00:00:00,1985,0
49,Aluminum,2013-04-14 00:00:00,0,-246
49,Aluminum,2013-04-15 00:00:00,0,-863
49,Aluminum,2013-04-16 00:00:00,0,-750
49,Aluminum,2013-04-17 00:00:00,0,-565
49,Aluminum,2013-04-18 00:00:00,0,-298
49,Aluminum,2013-04-21 00:00:00,0,-380
49,Aluminum,2013-04-22 00:00:00,0,-123
49,Aluminum,2013-04-23 00:00:00,0,-92
49,Aluminum,2013-04-24 00:00:00,0,-257
49,Aluminum,2013-04-25 00:00:00,0,-863
49,Aluminum,2013-04-28 00:00:00,0,-791
49,Aluminum,2013-04-29 00:00:00,0,-442
49,Aluminum,2013-04-30 00:00:00,0,-174
49,Aluminum,2013-05-01 00:00:00,0,-699
49,Aluminum,2013-05-02 00:00:00,0,-442
49,Aluminum,2013-05-05 00:00:00,0,-853
49,Aluminum,2013-05-06 00:00:00,0,-277
49,Aluminum,2013-05-07 00:00:00,0,-524
49,Aluminum,2013-05-08 00:00:00,0,-3
49,Aluminum,2013-05-09 00:00:00,0,-987
49,Aluminum,2013-05-12 00:00:00,0,-915
49,Aluminum,2013-05-13 00:00:00,0,-113
49,Aluminum,2013-05-14 00:00:00,600,0
49,Aluminum,2013-05-15 00:00:00,0,-109
49,Aluminum,2013-05-16 00:00:00,0,-349
49,Aluminum,2013-05-19 00:00:00,0,-71
49,Aluminum,2013-05-20 00:00:00,0,-195
49,Aluminum,2013-05-21 00:00:00,420,0
49,Aluminum,2013-05-22 00:00:00,0,-443
49,Aluminum,2013-05-23 00:00:00,0,-431
49,Aluminum,2013-05-26 00:00:00,0,-473
49,Aluminum,2013-05-27 00:00:00,0,-195
49,Aluminum,2013-05-28 00:00:00,0,-627
49,Aluminum,2013-05-29 00:00:00,0,-30
49,Aluminum,2013-05-30 00:00:00,0,-277
49,Aluminum,2013-06-02 00:00:00,0,-349
49,Aluminum,2013-06-03 00:00:00,0,-390
49,Aluminum,2013-06-04 00:00:00,0,-226
49,Aluminum,2013-06-05 00:00:00,0,-298
49,Aluminum,2013-06-06 00:00:00,0,-298
49,Aluminum,2013-06-09 00:00:00,0,-123
49,Aluminum,2013-06-10 00:00:00,0,-894
49,Aluminum,2013-06-11 00:00:00,0,-750
49,Aluminum,2013-06-12 00:00:00,0,-113
49,Aluminum,2013-06-13 00:00:00,0,-668
49,Aluminum,2013-06-16 00:00:00,0,-832
49,Aluminum,2013-06-17 00:00:00,1254,0
49,Aluminum,2013-06-18 00:00:00,1131,0
49,Aluminum,2013-06-19 00:00:00,957,0
49,Aluminum,2013-06-20 00:00:00,1,0
49,Aluminum,2013-06-23 00:00:00,0,-858
49,Aluminum,2013-06-24 00:00:00,0,-236
49,Aluminum,2013-06-25 00:00:00,0,-586
49,Aluminum,2013-06-26 00:00:00,0,-874
49,Aluminum,2013-06-27 00:00:00,0,-318
49,Aluminum,2013-06-30 00:00:00,0,-329
49,Aluminum,2013-07-01 00:00:00,0,-730
49,Aluminum,2013-07-02 00:00:00,0,-359
49,Aluminum,2013-07-03 00:00:00,0,-709
49,Aluminum,2013-07-04 00:00:00,0,-390
49,Aluminum,2013-07-07 00:00:00,0,-370
49,Aluminum,2013-07-08 00:00:00,0,-802
